Id,realSum,room_type,host_is_superhost,cleanliness_rating,bedrooms,lng,lat,weekends,Ciudad
763,792.7729477655661,Entire home/apt,False,9.0,2,4.90154,52.35582,1,amsterdam
766,1348.6279380404471,Entire home/apt,True,10.0,2,4.91303,52.36161,0,amsterdam
766,368.8514986056758,Entire home/apt,False,8.0,2,4.83257,52.36649,1,amsterdam
771,921.6600660839408,Entire home/apt,False,10.0,2,4.90645,52.4,1,amsterdam
772,632.9529210507816,Entire home/apt,False,9.0,2,4.791180000000001,52.36104,0,amsterdam
777,798.6314531436741,Entire home/apt,False,10.0,2,4.87665,52.37545,0,amsterdam
779,673.4937782672885,Entire home/apt,False,8.0,2,4.88185,52.3754,0,amsterdam
781,553.0429076933893,Private room,False,8.0,2,4.90158,52.33269,1,amsterdam
782,1044.6886790242074,Entire home/apt,False,10.0,2,4.87021,52.37256,1,amsterdam
782,491.64577133081815,Private room,False,10.0,2,4.88681,52.37092,0,amsterdam
785,1007.6629250345652,Entire home/apt,False,10.0,2,4.87394,52.37386,1,amsterdam
786,614.4400440559605,Entire home/apt,False,9.0,2,4.82881,52.38335,1,amsterdam
792,638.8114264288895,Entire home/apt,False,7.0,2,4.8533,52.35,1,amsterdam
792,675.8371804185317,Entire home/apt,False,8.0,2,4.83301,52.374590000000005,0,amsterdam
795,361.1182715065733,Entire home/apt,True,10.0,2,4.77975,52.37631,0,amsterdam
796,476.8823377779861,Private room,False,10.0,2,4.97197,52.38038,0,amsterdam
798,870.5738991868395,Entire home/apt,False,10.0,2,4.90895,52.3466,1,amsterdam
799,622.876291800436,Entire home/apt,False,9.0,2,4.8951400000000005,52.3544,0,amsterdam
799,780.3529163639773,Entire home/apt,False,10.0,2,4.89575,52.349,1,amsterdam
801,1301.5255548004593,Entire home/apt,False,10.0,2,4.90146,52.35733,1,amsterdam
802,639.9831275045111,Entire home/apt,False,10.0,2,4.8352900000000005,52.38693,0,amsterdam
804,309.56342417922343,Private room,False,10.0,2,4.89496,52.40328,0,amsterdam
807,999.2266772900898,Entire home/apt,False,10.0,2,4.88865,52.37369,1,amsterdam
809,504.06580273240695,Entire home/apt,True,10.0,2,4.87676,52.39094,1,amsterdam
810,921.6600660839408,Entire home/apt,True,10.0,2,4.895980000000001,52.3616,0,amsterdam
811,458.369460783165,Entire home/apt,False,8.0,2,4.95179,52.39604,0,amsterdam
814,614.6743842710848,Entire home/apt,False,10.0,2,4.84835,52.34949,1,amsterdam
820,2199.9859395870926,Entire home/apt,True,10.0,2,4.89484,52.37294,1,amsterdam
822,682.1643662268882,Entire home/apt,True,8.0,2,4.87962,52.38897,1,amsterdam
823,1049.3754833266937,Entire home/apt,True,9.0,2,4.8758,52.37921,1,amsterdam
825,952.827314695475,Entire home/apt,True,10.0,2,4.89522,52.34115,1,amsterdam
831,718.9557800014061,Entire home/apt,True,10.0,2,4.92138,52.35855,1,amsterdam
834,983.2915426616364,Entire home/apt,True,10.0,2,4.88236,52.37906,1,amsterdam
834,1198.1815199306354,Entire home/apt,False,10.0,2,4.901,52.365,0,amsterdam
838,934.0800974855296,Entire home/apt,False,9.0,2,4.8958,52.37714,1,amsterdam
838,764.4177817355237,Entire home/apt,True,10.0,2,4.849419999999999,52.35085,0,amsterdam
843,940.1729430787618,Private room,False,10.0,2,4.90653,52.37338,0,amsterdam
844,417.8286035666581,Entire home/apt,False,8.0,2,4.84729,52.34942,0,amsterdam
849,325.498558807677,Private room,False,9.0,2,4.89365,52.37687,0,amsterdam
851,1348.6279380404471,Entire home/apt,False,10.0,2,4.91085,52.361,0,amsterdam
851,460.7128629344082,Entire home/apt,False,7.0,2,4.852,52.35,1,amsterdam
852,636.7023644927707,Private room,False,9.0,2,4.89754,52.37605,0,amsterdam
853,566.6346401705997,Entire home/apt,False,6.0,2,4.87089,52.38314,0,amsterdam
853,1475.1716542075787,Entire home/apt,False,9.0,2,4.8951400000000005,52.35877,1,amsterdam
857,651.2314578304783,Entire home/apt,False,9.0,2,4.85941,52.37702,1,amsterdam
862,935.2517985611512,Entire home/apt,False,8.0,2,4.89104,52.35493,1,amsterdam
867,786.4457619572096,Entire home/apt,False,10.0,2,4.88211,52.36693,0,amsterdam
868,718.9557800014061,Entire home/apt,False,9.0,2,4.90154,52.35582,0,amsterdam
875,921.6600660839408,Entire home/apt,False,10.0,2,4.90645,52.4,0,amsterdam
876,289.64450589365646,Entire home/apt,False,10.0,2,4.89821,52.42258,0,amsterdam
877,811.0514845452628,Entire home/apt,False,9.0,2,4.873480000000001,52.37763,1,amsterdam
878,773.0883696951234,Entire home/apt,False,10.0,2,4.85429,52.38563,0,amsterdam
880,454.8543575563003,Entire home/apt,False,10.0,2,4.8972,52.3227,1,amsterdam
883,552.808567478265,Private room,False,8.0,2,4.90158,52.33269,0,amsterdam
884,921.6600660839408,Entire home/apt,False,10.0,2,4.87021,52.37256,0,amsterdam
886,1148.9700747545287,Entire home/apt,False,9.0,2,4.90287,52.35494,1,amsterdam
889,479.4600801443536,Entire home/apt,False,9.0,2,4.921,52.364,1,amsterdam
890,288.7071450331592,Entire home/apt,True,9.0,2,4.96971,52.29525,1,amsterdam
893,811.0514845452628,Entire home/apt,False,9.0,2,4.90351,52.3571,0,amsterdam
894,614.4400440559605,Entire home/apt,False,7.0,2,4.8533,52.35,0,amsterdam
896,491.8801115459424,Entire home/apt,False,10.0,2,4.84772,52.34895,1,amsterdam
899,728.7980690366275,Entire home/apt,False,10.0,2,4.90895,52.3466,0,amsterdam
902,1301.2912145853352,Entire home/apt,False,10.0,2,4.90146,52.35733,0,amsterdam
904,1475.1716542075787,Entire home/apt,False,10.0,2,4.8855900000000005,52.36459,1,amsterdam
909,504.06580273240695,Entire home/apt,True,10.0,2,4.87676,52.39094,0,amsterdam
910,682.1643662268882,Entire home/apt,False,9.0,2,4.88956,52.35265,1,amsterdam
913,430.24863496824696,Entire home/apt,False,9.0,2,4.81944,52.34417,0,amsterdam
914,658.7303447144565,Entire home/apt,False,8.0,2,4.85107,52.35473,1,amsterdam
916,540.6228762918005,Entire home/apt,False,10.0,2,4.84835,52.34949,0,amsterdam
921,1278.325873503152,Entire home/apt,False,9.0,2,4.87641,52.37415,1,amsterdam
923,1388.7001148267054,Entire home/apt,True,10.0,2,4.89484,52.37294,0,amsterdam
924,409.39235582218265,Entire home/apt,False,10.0,2,4.930619999999999,52.37102,0,amsterdam
927,796.5223912075552,Entire home/apt,False,9.0,2,4.8800300000000005,52.38662,1,amsterdam
928,675.8371804185317,Entire home/apt,False,8.0,2,4.84945,52.370740000000005,1,amsterdam
928,682.1643662268882,Entire home/apt,True,8.0,2,4.87962,52.38897,0,amsterdam
930,1049.3754833266937,Entire home/apt,True,9.0,2,4.8758,52.37921,0,amsterdam
931,952.3586342652264,Entire home/apt,True,10.0,2,4.89522,52.34115,0,amsterdam
937,712.8629344081738,Entire home/apt,False,10.0,2,4.8661900000000005,52.36152,1,amsterdam
939,884.8686523094229,Entire home/apt,False,10.0,2,4.85291,52.35656,1,amsterdam
940,657.3243034237106,Entire home/apt,True,10.0,2,4.92138,52.35855,0,amsterdam
944,870.3395589717152,Private room,True,10.0,2,4.89,52.368,1,amsterdam
947,934.0800974855296,Entire home/apt,False,9.0,2,4.8958,52.37714,0,amsterdam
948,282.8486396550512,Private room,False,9.0,2,4.94057,52.37102,0,amsterdam
951,388.3017364609941,Entire home/apt,False,10.0,2,4.8516900000000005,52.37754,1,amsterdam
954,1445.4104468867904,Entire home/apt,False,10.0,2,4.8861,52.368390000000005,1,amsterdam
956,614.4400440559605,Entire home/apt,False,10.0,2,4.89774,52.36417,0,amsterdam
959,694.3500574133527,Entire home/apt,False,9.0,2,4.90773,52.38939,1,amsterdam
960,374.944344198908,Entire home/apt,False,10.0,2,4.90739,52.4062,0,amsterdam
962,1075.387247205493,Entire home/apt,True,9.0,2,4.88267,52.37713,1,amsterdam
962,264.1014224451058,Entire home/apt,False,9.0,2,4.85652,52.37447,0,amsterdam
963,860.2629297213696,Entire home/apt,False,10.0,2,4.87526,52.38063,1,amsterdam
966,1474.9373139924544,Entire home/apt,False,9.0,2,4.8951400000000005,52.35877,0,amsterdam
969,651.2314578304783,Entire home/apt,False,9.0,2,4.85941,52.37702,0,amsterdam
973,491.64577133081815,Entire home/apt,False,10.0,2,4.88066,52.38412,1,amsterdam
974,935.0174583460268,Entire home/apt,False,8.0,2,4.89104,52.35493,0,amsterdam
976,728.7980690366275,Entire home/apt,True,10.0,2,4.89676,52.36301,1,amsterdam
985,325.498558807677,Private room,True,9.0,2,4.91646,52.38609,0,amsterdam
997,454.8543575563003,Entire home/apt,False,10.0,2,4.8972,52.3227,0,amsterdam
1006,1148.7357345394043,Entire home/apt,False,9.0,2,4.90287,52.35494,0,amsterdam
1024,1474.9373139924544,Entire home/apt,False,10.0,2,4.8855900000000005,52.36459,0,amsterdam
1030,682.1643662268882,Entire home/apt,False,9.0,2,4.88956,52.35265,0,amsterdam
1031,946.0314484568696,Entire home/apt,False,9.0,2,4.87854,52.3686,0,amsterdam
1036,658.7303447144565,Entire home/apt,False,8.0,2,4.85107,52.35473,0,amsterdam
1038,921.6600660839408,Entire home/apt,True,10.0,2,4.84374,52.362,0,amsterdam
1044,1155.2972605628852,Entire home/apt,False,9.0,2,4.87641,52.37415,0,amsterdam
1049,894.7109413446442,Private room,True,10.0,2,4.89717,52.37066,0,amsterdam
1050,784.1023598059663,Entire home/apt,False,9.0,2,4.8800300000000005,52.38662,0,amsterdam
1059,442.66866636983576,Entire home/apt,False,9.0,2,4.85686,52.38009,0,amsterdam
1060,734.8909146298597,Entire home/apt,False,10.0,2,4.94264,52.37451,0,amsterdam
1062,712.8629344081738,Entire home/apt,False,10.0,2,4.8661900000000005,52.36152,0,amsterdam
1063,884.8686523094229,Entire home/apt,False,10.0,2,4.85291,52.35656,0,amsterdam
1065,538.5138143556816,Entire home/apt,False,10.0,2,4.92176,52.35761,0,amsterdam
1077,388.06739624586976,Entire home/apt,False,10.0,2,4.8516900000000005,52.37754,0,amsterdam
1088,1062.967215803904,Entire home/apt,True,9.0,2,4.88267,52.37713,0,amsterdam
1092,792.7729477655661,Entire home/apt,True,10.0,2,4.901,52.362,0,amsterdam
1093,909.4743748974762,Entire home/apt,False,8.0,2,4.88701,52.3544,0,amsterdam
